Tiempo,Precio
3080,30339.22
3085,30404.91
3090,30375.01
3095,30310.41
3100,30192.07
3105,30225.0
3110,30028.94
3115,30085.73
3120,30110.9
3125,30088.33
3130,30090.81
3135,30091.54
3140,30110.0
3145,30111.76
3150,30089.74
3155,30098.97
3160,30066.1
3165,30069.14
3170,30041.8
3175,30106.74
3180,30091.8
3185,30075.19
3190,30037.37
3195,30054.97
3200,30083.31
3205,30082.81
3210,30120.44
3215,30075.96
3220,29877.51
3225,29841.73
3230,29644.16
3235,29699.69
3240,29593.85
3245,29405.11
3250,29268.63
3255,29212.23
3260,29295.32
3265,29216.2
3270,29212.64
3275,29203.81
3280,29192.36
3285,29061.29
3290,29128.35
3295,29221.4
3300,29128.49
3305,29212.1
3310,29171.75
3315,29212.51
3320,29260.0
3325,29257.89
3330,29323.54
3335,29375.5
3340,29261.66
3345,29314.66
3350,29275.18
3355,29306.94
3360,29327.14
3365,29346.78
3370,29361.06
3375,29390.01
3380,29443.94
3385,29385.58
3390,29405.09
3395,29329.27
3400,29361.22
3405,29316.31
3410,29181.58
3415,29178.3
3420,29237.6
3425,29263.3
3430,29146.83
3435,29087.23
3440,29064.48
3445,29131.05
3450,29116.85
3455,29108.64
3460,29163.48
3465,29182.3
3470,29106.84
3475,29093.16
3480,29025.26
3485,28928.37
3490,29097.36
3495,29061.01
3500,29121.66
3505,29103.56
3510,29119.9
3515,29118.56
3520,29087.03
3525,29079.28
3530,29111.22
3535,29199.94
3540,29184.71
3545,29192.42
3550,29162.96
3555,29195.56
3560,29204.41
3565,29210.01
3570,29160.47
3575,29184.66
3580,29132.55
3585,29112.25
3590,29147.43
3595,29158.23
3600,29141.43
3605,29074.19
3610,29096.49
3615,29110.3
3620,29134.09
3625,29150.8
3630,29117.8
3635,29163.46
3640,29206.89
3645,29193.3
3650,29205.56
3655,29174.94
3660,29187.32
3665,29177.57
3670,29225.03
3675,29195.22
3680,29183.07
3685,29203.74
3690,29216.6
3695,29230.57
3700,29229.45
3705,29233.77
3710,29252.75
3715,29268.36
3720,29261.57
3725,29274.13
3730,29265.51
3735,29213.09
3740,29241.84
3745,29252.29
3750,29274.28
3755,29269.48
3760,29285.33
3765,29273.11
3770,29238.99
3775,29273.3
3780,29258.17
3785,29277.11
3790,29313.59
3795,29322.45
3800,29322.6
3805,29338.67
3810,29368.83
3815,29401.45
3820,29360.01
3825,29327.58
3830,29346.02
3835,29366.44
3840,29344.14
3845,29379.63
3850,29377.61
3855,29368.59
3860,29367.25
3865,29361.43
3870,29321.83
3875,29334.98
3880,29323.62
3885,29316.1
3890,29363.04
3895,29358.63
3900,29331.89
3905,29334.97
3910,29344.72
3915,29347.11
3920,29330.21
3925,29257.56
3930,29245.0
3935,29271.78
3940,29297.24
3945,29307.35
3950,29307.15
3955,29324.42
3960,29374.89
3965,29359.07
3970,29363.92
3975,29363.86
3980,29345.22
3985,29332.65
3990,29339.77
3995,29360.33
4000,29356.16
4005,29373.93
4010,29342.45
4015,29344.63
4020,29364.73
4025,29319.91
4030,29334.93
4035,29326.16
4040,29273.02
4045,29269.99
4050,29240.59
4055,29251.33
4060,29166.08
4065,29124.98
4070,29187.34
4075,29119.66
4080,29243.59
4085,29280.29
4090,29237.4
4095,29247.7
4100,29235.0
4105,29246.54
4110,29242.33
4115,29229.56
4120,29214.76
4125,29314.15
4130,29283.98
4135,29289.84
4140,29265.23
4145,29289.17
4150,29304.05
4155,29288.56
4160,29270.38
4165,29280.0
4170,29299.19
4175,29294.51
4180,29293.43
4185,29313.36
4190,29309.98
4195,29347.69
4200,29355.43
4205,29397.01
4210,29333.07
4215,29262.5
4220,29290.17
4225,29253.34
4230,29257.52
4235,29248.96
4240,29234.85
4245,29261.45
4250,29291.92
4255,29231.39
4260,29211.92
4265,29231.15
4270,29174.37
4275,29162.51
4280,29198.65
4285,29226.21
4290,29222.33
4295,29229.66
4300,29246.04
4305,29223.08
4310,29213.21
4315,29249.22
4320,29249.99
4325,29233.64
4330,29238.88
4335,29176.04
4340,29234.28
4345,29172.99
4350,29190.0
4355,29033.06
4360,29044.79
4365,28926.43
4370,28918.36
4375,28716.71
4380,28739.68
4385,28716.01
4390,28836.91
4395,28898.85
4400,28970.43
4405,28914.01
4410,28949.31
4415,28878.2
4420,28890.47
4425,29037.26
4430,29024.53
4435,29028.83
4440,28991.23
4445,28980.95
4450,28995.26
4455,29080.48
4460,29064.87
4465,29054.72
4470,29236.03
4475,29512.97
4480,29467.52
4485,29351.3
4490,29397.75
4495,29483.13
4500,29493.2
4505,29466.3
4510,29421.83
4515,29330.31
4520,29260.3
4525,29252.4
4530,29286.47
4535,29291.32
4540,29255.42
4545,29297.88
4550,29213.93
4555,29221.57
4560,29236.65
4565,29245.62
4570,29152.3
4575,29195.42
4580,29197.15
4585,29242.53
4590,29281.28
4595,29278.84
4600,29290.14
4605,29314.46
4610,29279.67
4615,29391.21
4620,29376.02
4625,29343.06
4630,29366.29
4635,29365.84
4640,29389.08
4645,29393.25
4650,29245.0
4655,29158.32
4660,29150.01
4665,29146.39
4670,29201.46
4675,29218.79
4680,29221.8
4685,29220.8
4690,29268.3
4695,29324.44
4700,29313.72
4705,29394.92
4710,29360.99
4715,29387.64
4720,29351.52
4725,29361.94
4730,29378.26
4735,29325.5
4740,29350.0
4745,29347.97
4750,29298.62
4755,29319.38
4760,29308.2
4765,29349.99
4770,29351.92
4775,29390.86
4780,29428.65
4785,29440.0
4790,29423.46
4795,29446.3
4800,29513.99
